Year,State,CoC Number,CoC Name,Measures,Count
1/1/2007,PA,PA-600,Pittsburgh/McKeesport/Penn Hills/Allegheny County CoC,Total Homeless,"1,380"
1/1/2007,PA,PA-601,Western Pennsylvania CoC,Total Homeless,911
1/1/2007,PA,PA-603,Beaver County CoC,Total Homeless,213
1/1/2007,PA,PA-605,Erie City & County CoC,Total Homeless,393
1/1/2007,PR,PR-502,Puerto Rico Balance of Commonwealth CoC,Total Homeless,"2,004"
1/1/2007,PR,PR-503,South/Southeast Puerto Rico CoC,Total Homeless,"2,305"
1/1/2007,RI,RI-500,Rhode Island Statewide CoC,Total Homeless,"1,372"
1/1/2007,SC,SC-500,Charleston/Low Country CoC,Total Homeless,539
1/1/2007,SC,SC-501,Greenville/Anderson/Spartanburg Upstate CoC,Total Homeless,"1,606"
1/1/2007,SC,SC-502,Columbia/Midlands CoC,Total Homeless,"1,569"
1/1/2007,SC,SC-503,Myrtle Beach/Sumter City & County CoC,Total Homeless,"1,946"
1/1/2007,SD,SD-500,South Dakota Statewide CoC,Total Homeless,579
1/1/2007,TN,TN-500,Chattanooga/Southeast Tennessee CoC,Total Homeless,"1,064"
1/1/2007,TN,TN-501,Memphis/Shelby County CoC,Total Homeless,"1,814"
1/1/2007,TN,TN-502,Knoxville/Knox County CoC,Total Homeless,956
1/1/2007,TN,TN-503,Central Tennessee CoC,Total Homeless,360
1/1/2007,TN,TN-504,Nashville/Davidson County CoC,Total Homeless,"2,156"
1/1/2007,TN,TN-506,Oak Ridge/Upper Cumberland CoC,Total Homeless,704
1/1/2007,TN,TN-507,Jackson/West Tennessee CoC,Total Homeless,"2,255"
1/1/2007,TN,TN-509,Appalachian Regional CoC,Total Homeless,559
1/1/2007,TN,TN-510,Murfreesboro/Rutherford County CoC,Total Homeless,438
1/1/2007,TN,TN-512,"Morristown/Blount, Sevier, Campbell, Cocke Counties CoC",Total Homeless,904
1/1/2007,TX,TX-500,San Antonio/Bexar County CoC,Total Homeless,"2,247"
1/1/2007,TX,TX-503,Austin/Travis County CoC,Total Homeless,"5,281"
1/1/2007,TX,TX-600,Dallas City & County/Irving CoC,Total Homeless,"3,408"
1/1/2007,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Total Homeless,"2,876"
1/1/2007,TX,TX-603,El Paso City & County CoC,Total Homeless,"1,241"
1/1/2007,TX,TX-604,Waco/McLennan County CoC,Total Homeless,431
1/1/2007,TX,TX-607,Texas Balance of State (BoS) CoC,Total Homeless,"12,958"
1/1/2007,TX,TX-611,Amarillo CoC,Total Homeless,431
1/1/2007,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Total Homeless,263
1/1/2007,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Total Homeless,"10,363"
1/1/2007,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Total Homeless,289
1/1/2007,UT,UT-500,Salt Lake City & County CoC,Total Homeless,"2,079"
1/1/2007,UT,UT-503,Utah Balance of State CoC,Total Homeless,716
1/1/2007,UT,UT-504,Provo/Mountainland CoC,Total Homeless,216
1/1/2007,VA,VA-500,"Richmond/Henrico, Chesterfield, Hanover Counties CoC",Total Homeless,"1,158"
1/1/2007,VA,VA-501,"Norfolk/Chesapeake/Suffolk/Isle of Wright, Southampton Counties CoC",Total Homeless,699
1/1/2007,VA,VA-502,Roanoke City & County/Salem CoC,Total Homeless,566
1/1/2007,VA,VA-503,Virginia Beach CoC,Total Homeless,476
1/1/2007,VA,VA-504,Charlottesville CoC,Total Homeless,265
1/1/2007,VA,VA-505,Newport News/Hampton/Virginia Peninsula CoC,Total Homeless,908
1/1/2007,VA,VA-507,Portsmouth CoC,Total Homeless,217
1/1/2007,VA,VA-508,Lynchburg CoC,Total Homeless,289
1/1/2007,VA,VA-513,"Harrisburg, Winchester/Western Virginia CoC",Total Homeless,382
1/1/2007,VA,VA-514,"Fredericksburg/Spotsylvania, Stafford Counties CoC",Total Homeless,561
1/1/2007,VA,VA-521,Virginia Balance of State (BoS) CoC,Total Homeless,970
1/1/2007,VA,VA-600,Arlington County CoC,Total Homeless,462
1/1/2007,VA,VA-601,Fairfax County CoC,Total Homeless,"1,593"
1/1/2007,VA,VA-602,Loudoun County CoC,Total Homeless,211
1/1/2007,VA,VA-603,City of Alexandria CoC,Total Homeless,375
1/1/2007,VA,VA-604,Prince William County CoC,Total Homeless,614
1/1/2007,VI,VI-500,Virgin Islands CoC,Total Homeless,559
1/1/2007,VT,VT-500,Vermont Balance of State CoC,Total Homeless,796
1/1/2007,VT,VT-501,Burlington/Chittenden County CoC,Total Homeless,239
1/1/2007,WA,WA-500,Seattle/King County CoC,Total Homeless,"7,902"
1/1/2007,WA,WA-501,Washington Balance of State CoC,Total Homeless,"6,995"
1/1/2007,WA,WA-502,Spokane City & County CoC,Total Homeless,"1,357"
1/1/2007,WA,WA-503,Tacoma/Lakewood/Pierce County CoC,Total Homeless,"1,596"
1/1/2007,WA,WA-504,Everett/Snohomish County CoC,Total Homeless,"3,453"
1/1/2007,WA,WA-507,Yakima City & County CoC,Total Homeless,684
1/1/2007,WA,WA-508,Vancouver/Clark County CoC,Total Homeless,"1,392"
1/1/2007,WI,WI-500,Wisconsin Balance of State CoC,Total Homeless,"3,105"
1/1/2007,WI,WI-501,Milwaukee City & County CoC,Total Homeless,"1,470"
1/1/2007,WI,WI-502,Racine City & County CoC,Total Homeless,256
1/1/2007,WI,WI-503,Madison/Dane County CoC,Total Homeless,817
1/1/2007,WV,WV-500,Wheeling/Weirton Area CoC,Total Homeless,118
1/1/2007,WV,WV-501,"Huntington/Cabell, Wayne Counties CoC",Total Homeless,331
1/1/2007,WV,WV-503,"Charleston/Kanawha, Putnam, Boone, Clay Counties CoC",Total Homeless,325
1/1/2007,WV,WV-508,West Virginia Balance of State CoC,Total Homeless,"1,635"
1/1/2007,WY,WY-500,Wyoming Statewide CoC,Total Homeless,537
1/1/2008,AK,AK-500,Anchorage CoC,Total Homeless,"1,023"
1/1/2008,AK,AK-501,Alaska Balance of State CoC,Total Homeless,623
1/1/2008,AL,AL-500,"Birmingham/Jefferson, St. Clair, Shelby Counties CoC",Total Homeless,"2,104"
1/1/2008,AL,AL-501,Mobile City & County/Baldwin County CoC,Total Homeless,524
1/1/2008,AL,AL-502,Florence/Northwest Alabama CoC,Total Homeless,249
1/1/2008,AL,AL-503,Huntsville/North Alabama CoC,Total Homeless,714
1/1/2008,AL,AL-504,Montgomery City & County CoC,Total Homeless,444
1/1/2008,AL,AL-505,Gadsden/Northeast Alabama CoC,Total Homeless,298
1/1/2008,AL,AL-506,Tuscaloosa City & County CoC,Total Homeless,196
1/1/2008,AL,AL-507,Alabama Balance of State CoC,Total Homeless,858
1/1/2008,AR,AR-500,Little Rock/Central Arkansas CoC,Total Homeless,"1,811"
1/1/2008,AR,AR-501,Fayetteville/Northwest Arkansas CoC,Total Homeless,313
1/1/2008,AR,AR-502,Conway/Arkansas River Valley,Total Homeless,163
1/1/2008,AR,AR-504,Delta Hills CoC,Total Homeless,817
1/1/2008,AR,AR-505,Southeast Arkansas,Total Homeless,130
1/1/2008,AR,AR-506,"Johnson, Pope, Yell Counties",Total Homeless,21
1/1/2008,AZ,AZ-500,Arizona Balance of State CoC,Total Homeless,"2,940"
1/1/2008,AZ,AZ-501,Tucson/Pima County CoC,Total Homeless,"2,359"
1/1/2008,AZ,AZ-502,Phoenix/Mesa/Maricopa County Regional CoC,Total Homeless,"7,189"
1/1/2008,CA,CA-500,San Jose/Santa Clara City & County CoC,Total Homeless,"7,202"
1/1/2008,CA,CA-501,San Francisco CoC,Total Homeless,"5,171"
1/1/2008,CA,CA-502,Oakland/Alameda County CoC,Total Homeless,"4,838"
1/1/2008,CA,CA-503,Sacramento City & County CoC,Total Homeless,"2,615"
1/1/2008,CA,CA-504,Santa Rosa/Petaluma/Sonoma County CoC,Total Homeless,"1,314"
1/1/2008,CA,CA-505,Richmond/Contra Costa County CoC,Total Homeless,"4,062"
1/1/2008,CA,CA-506,"Salinas/Monterey, San Benito Counties CoC",Total Homeless,"1,402"
1/1/2008,CA,CA-507,Marin County CoC,Total Homeless,"1,002"
1/1/2008,CA,CA-508,Watsonville/Santa Cruz City & County CoC,Total Homeless,"2,789"
1/1/2008,CA,CA-509,Mendocino County CoC,Total Homeless,"1,423"
1/1/2008,CA,CA-510,Turlock/Modesto/Stanislaus County CoC,Total Homeless,"1,593"
1/1/2008,CA,CA-511,Stockton/San Joaquin County CoC,Total Homeless,"2,354"
1/1/2008,CA,CA-512,Daly/San Mateo County CoC,Total Homeless,"1,798"
1/1/2008,CA,CA-513,"Visalia, Kings, Tulare Counties CoC",Total Homeless,"1,040"
1/1/2008,CA,CA-514,Fresno/Madera County CoC,Total Homeless,"3,507"
1/1/2008,CA,CA-515,"Roseville/Rocklin/Placer, Nevada Counties CoC",Total Homeless,587
1/1/2008,CA,CA-516,"Redding/Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Total Homeless,263
1/1/2008,CA,CA-517,Napa City & County CoC,Total Homeless,365
1/1/2008,CA,CA-518,Vallejo/Solano County CoC,Total Homeless,"1,956"
1/1/2008,CA,CA-519,Chico/Paradise/Butte County CoC,Total Homeless,592
1/1/2008,CA,CA-520,Merced City & County CoC,Total Homeless,"2,455"
1/1/2008,CA,CA-521,Davis/Woodland/Yolo County CoC,Total Homeless,414
1/1/2008,CA,CA-522,Humboldt County CoC,Total Homeless,907
1/1/2008,CA,CA-523,"Colusa, Glenn, Trinity Counties CoC",Total Homeless,193
1/1/2008,CA,CA-524,Yuba City & County/Sutter County CoC,Total Homeless,594
1/1/2008,CA,CA-525,El Dorado County CoC,Total Homeless,150
1/1/2008,CA,CA-526,"Amador, Calaveras, Tuolumne and Mariposa Counties CoC",Total Homeless,400
1/1/2008,CA,CA-600,Los Angeles City & County CoC,Total Homeless,"47,862"
1/1/2008,CA,CA-601,San Diego City and County CoC,Total Homeless,"8,455"
1/1/2008,CA,CA-602,Santa Ana/Anaheim/Orange County CoC,Total Homeless,"3,649"
1/1/2008,CA,CA-603,Santa Maria/Santa Barbara County CoC,Total Homeless,"4,253"
1/1/2008,CA,CA-604,Bakersfield/Kern County CoC,Total Homeless,"1,537"
1/1/2008,CA,CA-606,Long Beach CoC,Total Homeless,"3,829"
1/1/2008,CA,CA-607,Pasadena CoC,Total Homeless,983
1/1/2008,CA,CA-608,Riverside City & County CoC,Total Homeless,"4,508"
1/1/2008,CA,CA-609,San Bernardino City & County CoC,Total Homeless,"6,969"
1/1/2008,CA,CA-611,Oxnard/San Buenaventura/Ventura County CoC,Total Homeless,"1,961"
1/1/2008,CA,CA-612,Glendale CoC,Total Homeless,296
1/1/2008,CA,CA-613,Imperial County CoC,Total Homeless,393
1/1/2008,CA,CA-614,San Luis Obispo County CoC,Total Homeless,850
1/1/2008,CO,CO-500,Colorado Balance of State CoC,Total Homeless,"5,188"
1/1/2008,CO,CO-503,Metropolitan Denver Homeless Initiative,Total Homeless,"8,482"
1/1/2008,CO,CO-504,Colorado Springs/El Paso County CoC,Total Homeless,"1,077"
1/1/2008,CT,CT-503,Bridgeport/Norwalk /Stamford/Fairfield County CoC,Total Homeless,846
1/1/2008,CT,CT-505,Connecticut Balance of State CoC,Total Homeless,"3,781"
1/1/2008,DC,DC-500,District of Columbia CoC,Total Homeless,"6,044"
1/1/2008,DE,DE-500,Delaware Statewide CoC,Total Homeless,933
1/1/2008,FL,FL-500,"Sarasota/Bradenton/Manatee, Sarasota Counties CoC",Total Homeless,"1,361"
1/1/2008,FL,FL-501,Tampa/Hillsborough County CoC,Total Homeless,"6,483"
1/1/2008,FL,FL-502,St. Petersburg/Clearwater/Largo/Pinellas County CoC,Total Homeless,"2,526"
1/1/2008,FL,FL-503,Lakeland/Winter Haven/Polk County CoC,Total Homeless,"1,149"
1/1/2008,FL,FL-504,"Daytona Beach/Daytona/Volusia, Flagler Counties CoC",Total Homeless,"1,801"
1/1/2008,FL,FL-505,"Fort Walton Beach/Okaloosa, Walton Counties CoC",Total Homeless,"1,763"
1/1/2008,FL,FL-506,Tallahassee/Leon County CoC,Total Homeless,590
1/1/2008,FL,FL-507,"Orlando/Orange, Osceola, Seminole Counties CoC",Total Homeless,"3,734"
1/1/2008,FL,FL-508,"Gainesville/Alachua, Putnam Counties CoC",Total Homeless,744
1/1/2008,FL,FL-509,"Fort Pierce/St. Lucie, Indian River, Martin Counties CoC",Total Homeless,"1,503"
1/1/2008,FL,FL-510,"Jacksonville-Duval, Clay Counties CoC",Total Homeless,"2,585"
1/1/2008,FL,FL-511,Pensacola/Escambia/Santa Rosa County CoC,Total Homeless,"1,028"
1/1/2008,FL,FL-512,Saint Johns County CoC,Total Homeless,"1,238"
1/1/2008,FL,FL-513,Palm Bay/Melbourne/Brevard County CoC,Total Homeless,"1,899"
1/1/2008,FL,FL-514,Ocala/Marion County CoC,Total Homeless,480
1/1/2008,FL,FL-515,"Panama City/Bay, Jackson Counties CoC",Total Homeless,313
1/1/2008,FL,FL-517,"Hendry, Hardee, Highlands Counties CoC",Total Homeless,"2,968"
1/1/2008,FL,FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",Total Homeless,282
1/1/2008,FL,FL-519,Pasco County CoC,Total Homeless,"4,074"
1/1/2008,FL,FL-520,"Citrus, Hernando, Lake, Sumter Counties CoC",Total Homeless,"1,104"
1/1/2008,FL,FL-600,Miami/Dade County CoC,Total Homeless,"4,574"
1/1/2008,FL,FL-601,Ft Lauderdale/Broward County CoC,Total Homeless,"3,154"
1/1/2008,FL,FL-602,Punta Gorda/Charlotte County CoC,Total Homeless,730
1/1/2008,FL,FL-603,Ft Myers/Cape Coral/Lee County CoC,Total Homeless,899
1/1/2008,FL,FL-604,Monroe County CoC,Total Homeless,"1,121"
1/1/2008,FL,FL-605,West Palm Beach/Palm Beach County CoC,Total Homeless,"1,766"
1/1/2008,FL,FL-606,Naples/Collier County CoC,Total Homeless,289
1/1/2008,GA,GA-500,Atlanta Continuum of Care,Total Homeless,"6,840"
1/1/2008,GA,GA-501,Georgia Balance of State CoC,Total Homeless,"9,340"
1/1/2008,GA,GA-503,Athens/Clarke County CoC,Total Homeless,462
1/1/2008,GA,GA-504,Augusta CoC,Total Homeless,528
1/1/2008,GA,GA-505,Columbus-Muscogee/Russell County CoC,Total Homeless,618
1/1/2008,GA,GA-506,Marietta/Cobb County CoC,Total Homeless,537
1/1/2008,GA,GA-507,Savannah/Chatham County CoC,Total Homeless,770
1/1/2008,GU,GU-500,Guam CoC,Total Homeless,725
1/1/2008,HI,HI-500,Hawaii Balance of State CoC,Total Homeless,"2,311"
1/1/2008,HI,HI-501,Honolulu CoC,Total Homeless,"3,750"
1/1/2008,IA,IA-500,"Sioux City/Dakota, Woodbury Counties CoC",Total Homeless,271
1/1/2008,IA,IA-501,Iowa Balance of State CoC,Total Homeless,"1,950"
1/1/2008,IA,IA-502,Des Moines/Polk County CoC,Total Homeless,"1,125"
1/1/2008,ID,ID-500,Boise/Ada County CoC,Total Homeless,611
1/1/2008,ID,ID-501,Idaho Balance of State,Total Homeless,853
1/1/2008,IL,IL-500,McHenry County CoC,Total Homeless,199
1/1/2008,IL,IL-501,"Rockford/Winnebago, Boone Counties CoC",Total Homeless,575
1/1/2008,IL,IL-502,Waukegan/North Chicago/Lake County CoC,Total Homeless,439
1/1/2008,IL,IL-503,Champaign/Urbana/Rantoul/Champaign County CoC,Total Homeless,429
1/1/2008,IL,IL-504,Madison County CoC,Total Homeless,214
1/1/2008,IL,IL-506,Joliet/Bolingbrook/Will County CoC,Total Homeless,309
1/1/2008,IL,IL-507,"Peoria/Perkin/Fulton, Peoria, Tazewell, Woodford CoC",Total Homeless,350
1/1/2008,IL,IL-508,East Saint Louis/Belleville/Saint Clair County CoC,Total Homeless,670
1/1/2008,IL,IL-509,Dekalb City & County CoC,Total Homeless,130
1/1/2008,IL,IL-510,Chicago CoC,Total Homeless,"5,979"
1/1/2008,IL,IL-511,Cook County CoC,Total Homeless,"1,420"
1/1/2008,IL,IL-512,Bloomington/Central Illinois CoC,Total Homeless,467
1/1/2008,IL,IL-513,Springfield/Sangamon County CoC,Total Homeless,235
1/1/2008,IL,IL-514,DuPage County CoC,Total Homeless,766
1/1/2008,IL,IL-515,South Central Illinois CoC,Total Homeless,270
1/1/2008,IL,IL-516,Decatur/Macon County CoC,Total Homeless,347
1/1/2008,IL,IL-517,Aurora/Elgin/Kane County CoC,Total Homeless,474
1/1/2008,IL,IL-518,Rock Island/Moline/Northwestern Illinois CoC,Total Homeless,352
1/1/2008,IL,IL-519,West Central Illinois CoC,Total Homeless,229
1/1/2008,IL,IL-520,Southern Illinois CoC,Total Homeless,870
1/1/2008,IN,IN-500,South Bend/Mishawaka/St. Joseph County CoC,Total Homeless,998
1/1/2008,IN,IN-502,Indiana Balance of State CoC,Total Homeless,"4,906"
1/1/2008,IN,IN-503,Indianapolis CoC,Total Homeless,"1,491"
1/1/2008,KS,KS-502,Wichita/Sedgwick County CoC,Total Homeless,473
1/1/2008,KS,KS-503,Topeka/Shawnee County CoC,Total Homeless,341
1/1/2008,KS,KS-505,Overland Park/Shawnee/Johnson County CoC,Total Homeless,234
1/1/2008,KS,KS-507,Kansas Balance of State CoC,Total Homeless,524
1/1/2008,KY,KY-500,Kentucky Balance of State CoC,Total Homeless,"4,027"
1/1/2008,KY,KY-501,Louisville/Jefferson County CoC,Total Homeless,"2,682"
1/1/2008,KY,KY-502,Lexington/Fayette County CoC,Total Homeless,"1,428"
1/1/2008,LA,LA-500,Lafayette/Acadiana CoC,Total Homeless,631
1/1/2008,LA,LA-502,Shreveport/Bossier/Northwest CoC,Total Homeless,"1,042"
1/1/2008,LA,LA-503,New Orleans/Jefferson Parish CoC,Total Homeless,"1,619"
1/1/2008,LA,LA-504,Baton Rouge CoC,Total Homeless,"1,006"
1/1/2008,LA,LA-505,Monroe/Northeast Louisiana CoC,Total Homeless,276
1/1/2008,LA,LA-506,Slidell/Southeast Louisiana CoC,Total Homeless,522
1/1/2008,LA,LA-507,Alexandria/Central Louisiana CoC,Total Homeless,128
1/1/2008,LA,LA-508,Houma-Terrebonne/Thibodaux CoC,Total Homeless,163
1/1/2008,LA,LA-509,Louisiana Balance of State,Total Homeless,94
1/1/2008,MA,MA-500,Boston CoC,Total Homeless,"5,198"
1/1/2008,MA,MA-501,"Holyoke/Franklin, Hampden, Hampshire Counties CoC",Total Homeless,"1,090"
1/1/2008,MA,MA-502,Lynn CoC,Total Homeless,389
1/1/2008,MA,MA-503,Cape Cod/Islands CoC,Total Homeless,741
1/1/2008,MA,MA-504,Springfield CoC,Total Homeless,696
1/1/2008,MA,MA-505,New Bedford CoC,Total Homeless,380
1/1/2008,MA,MA-506,Worcester City & County CoC,Total Homeless,"1,291"
1/1/2008,MA,MA-507,Pittsfield/Berkshire County CoC,Total Homeless,237
1/1/2008,MA,MA-508,Lowell CoC,Total Homeless,398
1/1/2008,MA,MA-509,Cambridge CoC,Total Homeless,486
1/1/2008,MA,MA-510,Gloucester/Haverhill/Salem/Essex County CoC,Total Homeless,656
1/1/2008,MA,MA-511,Quincy/Brockton/Weymouth/Plymouth City and County CoC,Total Homeless,901
1/1/2008,MA,MA-514,Framingham/Waltham CoC,Total Homeless,636
1/1/2008,MA,MA-515,Fall River CoC,Total Homeless,143
1/1/2008,MA,MA-516,Massachusetts Balance of State,Total Homeless,831
1/1/2008,MA,MA-517,Somerville CoC,Total Homeless,179
1/1/2008,MA,MA-518,Brookline/Newton CoC,Total Homeless,121
1/1/2008,MA,MA-519,Attleboro/Taunton/Bristol County CoC,Total Homeless,133
1/1/2008,MD,MD-500,Cumberland/Allegany County CoC,Total Homeless,132
1/1/2008,MD,MD-501,Baltimore City CoC,Total Homeless,"2,607"
1/1/2008,MD,MD-502,Harford County CoC,Total Homeless,145
1/1/2008,MD,MD-503,Annapolis/Anne Arundel County CoC,Total Homeless,290
1/1/2008,MD,MD-504,Howard County CoC,Total Homeless,159
1/1/2008,MD,MD-505,Baltimore County CoC,Total Homeless,426
1/1/2008,MD,MD-506,Carroll County CoC,Total Homeless,174
1/1/2008,MD,MD-507,Cecil County CoC,Total Homeless,152
1/1/2008,MD,MD-508,"Charles, Calvert, St.Mary's Counties CoC",Total Homeless,"1,938"
1/1/2008,MD,MD-509,Frederick City & County CoC,Total Homeless,246
1/1/2008,MD,MD-510,Garrett County CoC,Total Homeless,82
1/1/2008,MD,MD-511,Mid-Shore Regional CoC,Total Homeless,310
1/1/2008,MD,MD-512,Hagerstown/Washington County CoC,Total Homeless,214
1/1/2008,MD,MD-513,Wicomico/Somerset/Worcester County CoC,Total Homeless,251
1/1/2008,MD,MD-600,Prince George`s County/Maryland CoC,Total Homeless,943
1/1/2008,MD,MD-601,Montgomery County CoC,Total Homeless,"1,150"
1/1/2008,ME,ME-500,Maine Balance of State CoC,Total Homeless,"1,903"
1/1/2008,ME,ME-502,Portland CoC,Total Homeless,729
1/1/2008,MI,MI-500,Michigan Balance of State CoC,Total Homeless,"2,355"
1/1/2008,MI,MI-501,Detroit CoC,Total Homeless,"18,062"
1/1/2008,MI,MI-502,Dearborn/Dearborn Heights/Westland/Wayne County CoC,Total Homeless,865
1/1/2008,MI,MI-503,St. Clair Shores/Warren/Macomb County CoC,Total Homeless,769
1/1/2008,MI,MI-504,Pontiac/Royal Oak/Oakland County CoC,Total Homeless,"1,011"
1/1/2008,MI,MI-505,Flint/Genesee County CoC,Total Homeless,245
1/1/2008,MI,MI-506,Grand Rapids/Wyoming/Kent County CoC,Total Homeless,794
1/1/2008,MI,MI-507,Portage/Kalamazoo City & County CoC,Total Homeless,862
1/1/2008,MI,MI-508,Lansing/East Lansing/Ingham County CoC,Total Homeless,408
1/1/2008,MI,MI-509,Ann Arbor/Washtenaw County CoC,Total Homeless,413
1/1/2008,MI,MI-510,Saginaw City & County CoC,Total Homeless,361
1/1/2008,MI,MI-511,Lenawee County CoC,Total Homeless,93
1/1/2008,MI,MI-512,"Grand Traverse, Antrim, Leelanau Counties CoC",Total Homeless,241
1/1/2008,MI,MI-513,"Marquette, Alger Counties CoC",Total Homeless,37
1/1/2008,MI,MI-514,Battle Creek/Calhoun County CoC,Total Homeless,274
1/1/2008,MI,MI-515,Monroe City & County CoC,Total Homeless,142
1/1/2008,MI,MI-516,Norton Shores/Muskegon City & County CoC,Total Homeless,351
1/1/2008,MI,MI-517,Jackson City & County CoC,Total Homeless,414
1/1/2008,MI,MI-518,Livingston County CoC,Total Homeless,63
1/1/2008,MI,MI-519,Holland/Ottawa County CoC,Total Homeless,291
1/1/2008,MI,MI-523,Eaton County CoC,Total Homeless,197
1/1/2008,MN,MN-500,Minneapolis/Hennepin County CoC,Total Homeless,"3,369"
1/1/2008,MN,MN-501,Saint Paul/Ramsey County CoC,Total Homeless,"1,294"
1/1/2008,MN,MN-502,Rochester/Southeast Minnesota CoC,Total Homeless,446
1/1/2008,MN,MN-503,"Dakota, Anoka, Washington, Scott, Carver Counties",Total Homeless,800
1/1/2008,MN,MN-504,Northeast Minnesota CoC,Total Homeless,230
1/1/2008,MN,MN-505,St. Cloud/Central Minnesota CoC,Total Homeless,389
1/1/2008,MN,MN-506,Northwest Minnesota CoC,Total Homeless,230
1/1/2008,MN,MN-508,Moorhead/West Central Minnesota CoC,Total Homeless,242
1/1/2008,MN,MN-509,Duluth/St.Louis County CoC,Total Homeless,501
1/1/2008,MN,MN-511,Southwest Minnesota CoC,Total Homeless,143
1/1/2008,MO,MO-500,St. Louis County CoC,Total Homeless,458
1/1/2008,MO,MO-501,St.Louis City CoC,Total Homeless,"1,386"
1/1/2008,MO,MO-503,"St. Charles, Lincoln, Warren Counties CoC",Total Homeless,593
1/1/2008,MO,MO-600,"Springfield/Greene, Christian, Webster Counties CoC",Total Homeless,713
1/1/2008,MO,MO-602,"Joplin/Jasper, Newton Counties CoC",Total Homeless,380
1/1/2008,MO,MO-603,"St. Joseph/Andrew, Buchanan, DeKalb Counties CoC",Total Homeless,159
1/1/2008,MO,MO-604a,"Kansas City, Independence, Lees Summit/Jackson, Wyandotte Counties, MO & KS",Total Homeless,"2,260"
1/1/2008,MO,MO-606,Missouri Balance of State CoC,Total Homeless,"1,904"
1/1/2008,MS,MS-500,"Jackson/Rankin, Madison Counties CoC",Total Homeless,"1,302"
1/1/2008,MS,MS-501,Mississippi Balance of State CoC,Total Homeless,385
1/1/2008,MS,MS-503,Gulf Port/Gulf Coast Regional CoC,Total Homeless,274
1/1/2008,MT,MT-500,Montana Statewide CoC,Total Homeless,"1,417"
1/1/2008,NC,NC-500,Winston Salem/Forsyth County CoC,Total Homeless,452
1/1/2008,NC,NC-501,Asheville/Buncombe County CoC,Total Homeless,509
1/1/2008,NC,NC-502,Durham City & County CoC,Total Homeless,590
1/1/2008,NC,NC-503,North Carolina Balance of State CoC,Total Homeless,"2,742"
1/1/2008,NC,NC-504,Greensboro/High Point CoC,Total Homeless,987
1/1/2008,NC,NC-505,Charlotte/Mecklenberg CoC,Total Homeless,"1,988"
1/1/2008,NC,NC-506,"Wilmington/Brunswick, New Hanover, Pender Counties CoC",Total Homeless,496
