Year,State,CoC Number,CoC Name,Measures,Count
1/1/2007,OR,OR-500,Eugene/Springfield/Lane County CoC,Sheltered Homeless,"1,560"
1/1/2007,OR,OR-501,Portland-Gresham-Multnomah County CoC,Sheltered Homeless,"2,284"
1/1/2007,OR,OR-502,Medford/Ashland/Jackson County CoC,Sheltered Homeless,351
1/1/2007,OR,OR-503,Central Oregon CoC,Sheltered Homeless,315
1/1/2007,OR,OR-505,Oregon Balance of State CoC,Sheltered Homeless,"3,385"
1/1/2007,OR,OR-506,Hillsboro/Beaverton/Washington County CoC,Sheltered Homeless,268
1/1/2007,OR,OR-507,Clackamas County CoC,Sheltered Homeless,166
1/1/2007,PA,PA-500,Philadelphia CoC,Sheltered Homeless,"7,193"
1/1/2007,PA,PA-501,Harrisburg/Dauphin County CoC,Sheltered Homeless,358
1/1/2007,PA,PA-502,Upper Darby/Chester/Haverford/Delaware County CoC,Sheltered Homeless,659
1/1/2007,PA,PA-503,Wilkes-Barre/Hazleton/Luzerne County CoC,Sheltered Homeless,165
1/1/2007,PA,PA-504,Lower Marion/Norristown/Abington/Montgomery County CoC,Sheltered Homeless,407
1/1/2007,PA,PA-505,Chester County CoC,Sheltered Homeless,300
1/1/2007,PA,PA-506,Reading/Berks County CoC,Sheltered Homeless,681
1/1/2007,PA,PA-508,Scranton/Lackawanna County CoC,Sheltered Homeless,202
1/1/2007,PA,PA-509,Eastern Pennsylvania CoC,Sheltered Homeless,"1,549"
1/1/2007,PA,PA-510,Lancaster City & County CoC,Sheltered Homeless,549
1/1/2007,PA,PA-511,Bristol/Bensalem/Bucks County CoC,Sheltered Homeless,254
1/1/2007,PA,PA-600,Pittsburgh/McKeesport/Penn Hills/Allegheny County CoC,Sheltered Homeless,"1,132"
1/1/2007,PA,PA-601,Western Pennsylvania CoC,Sheltered Homeless,844
1/1/2007,PA,PA-603,Beaver County CoC,Sheltered Homeless,131
1/1/2007,PA,PA-605,Erie City & County CoC,Sheltered Homeless,317
1/1/2007,PR,PR-502,Puerto Rico Balance of Commonwealth CoC,Sheltered Homeless,566
1/1/2007,PR,PR-503,South/Southeast Puerto Rico CoC,Sheltered Homeless,802
1/1/2007,RI,RI-500,Rhode Island Statewide CoC,Sheltered Homeless,"1,323"
1/1/2007,SC,SC-500,Charleston/Low Country CoC,Sheltered Homeless,482
1/1/2007,SC,SC-501,Greenville/Anderson/Spartanburg Upstate CoC,Sheltered Homeless,"1,100"
1/1/2007,SC,SC-502,Columbia/Midlands CoC,Sheltered Homeless,946
1/1/2007,SC,SC-503,Myrtle Beach/Sumter City & County CoC,Sheltered Homeless,558
1/1/2007,SD,SD-500,South Dakota Statewide CoC,Sheltered Homeless,538
1/1/2007,TN,TN-500,Chattanooga/Southeast Tennessee CoC,Sheltered Homeless,307
1/1/2007,TN,TN-501,Memphis/Shelby County CoC,Sheltered Homeless,"1,744"
1/1/2007,TN,TN-502,Knoxville/Knox County CoC,Sheltered Homeless,830
1/1/2007,TN,TN-503,Central Tennessee CoC,Sheltered Homeless,281
1/1/2007,TN,TN-504,Nashville/Davidson County CoC,Sheltered Homeless,"1,766"
1/1/2007,TN,TN-506,Oak Ridge/Upper Cumberland CoC,Sheltered Homeless,196
1/1/2007,TN,TN-507,Jackson/West Tennessee CoC,Sheltered Homeless,254
1/1/2007,TN,TN-509,Appalachian Regional CoC,Sheltered Homeless,345
1/1/2007,TN,TN-510,Murfreesboro/Rutherford County CoC,Sheltered Homeless,290
1/1/2007,TN,TN-512,"Morristown/Blount, Sevier, Campbell, Cocke Counties CoC",Sheltered Homeless,433
1/1/2007,TX,TX-500,San Antonio/Bexar County CoC,Sheltered Homeless,"1,798"
1/1/2007,TX,TX-503,Austin/Travis County CoC,Sheltered Homeless,"1,395"
1/1/2007,TX,TX-600,Dallas City & County/Irving CoC,Sheltered Homeless,"3,041"
1/1/2007,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Homeless,"2,675"
1/1/2007,TX,TX-603,El Paso City & County CoC,Sheltered Homeless,968
1/1/2007,TX,TX-604,Waco/McLennan County CoC,Sheltered Homeless,259
1/1/2007,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Homeless,"6,998"
1/1/2007,TX,TX-611,Amarillo CoC,Sheltered Homeless,298
1/1/2007,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Sheltered Homeless,214
1/1/2007,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Sheltered Homeless,"5,017"
1/1/2007,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Sheltered Homeless,219
1/1/2007,UT,UT-500,Salt Lake City & County CoC,Sheltered Homeless,"1,881"
1/1/2007,UT,UT-503,Utah Balance of State CoC,Sheltered Homeless,630
1/1/2007,UT,UT-504,Provo/Mountainland CoC,Sheltered Homeless,187
1/1/2007,VA,VA-500,"Richmond/Henrico, Chesterfield, Hanover Counties CoC",Sheltered Homeless,"1,014"
1/1/2007,VA,VA-501,"Norfolk/Chesapeake/Suffolk/Isle of Wright, Southampton Counties CoC",Sheltered Homeless,543
1/1/2007,VA,VA-502,Roanoke City & County/Salem CoC,Sheltered Homeless,528
1/1/2007,VA,VA-503,Virginia Beach CoC,Sheltered Homeless,430
1/1/2007,VA,VA-504,Charlottesville CoC,Sheltered Homeless,237
1/1/2007,VA,VA-505,Newport News/Hampton/Virginia Peninsula CoC,Sheltered Homeless,569
1/1/2007,VA,VA-507,Portsmouth CoC,Sheltered Homeless,165
1/1/2007,VA,VA-508,Lynchburg CoC,Sheltered Homeless,98
1/1/2007,VA,VA-513,"Harrisburg, Winchester/Western Virginia CoC",Sheltered Homeless,326
1/1/2007,VA,VA-514,"Fredericksburg/Spotsylvania, Stafford Counties CoC",Sheltered Homeless,515
1/1/2007,VA,VA-521,Virginia Balance of State (BoS) CoC,Sheltered Homeless,707
1/1/2007,VA,VA-600,Arlington County CoC,Sheltered Homeless,243
1/1/2007,VA,VA-601,Fairfax County CoC,Sheltered Homeless,"1,439"
1/1/2007,VA,VA-602,Loudoun County CoC,Sheltered Homeless,114
1/1/2007,VA,VA-603,City of Alexandria CoC,Sheltered Homeless,283
1/1/2007,VA,VA-604,Prince William County CoC,Sheltered Homeless,356
1/1/2007,VI,VI-500,Virgin Islands CoC,Sheltered Homeless,72
1/1/2007,VT,VT-500,Vermont Balance of State CoC,Sheltered Homeless,516
1/1/2007,VT,VT-501,Burlington/Chittenden County CoC,Sheltered Homeless,204
1/1/2007,WA,WA-500,Seattle/King County CoC,Sheltered Homeless,"5,680"
1/1/2007,WA,WA-501,Washington Balance of State CoC,Sheltered Homeless,"4,968"
1/1/2007,WA,WA-502,Spokane City & County CoC,Sheltered Homeless,"1,012"
1/1/2007,WA,WA-503,Tacoma/Lakewood/Pierce County CoC,Sheltered Homeless,"1,342"
1/1/2007,WA,WA-504,Everett/Snohomish County CoC,Sheltered Homeless,"2,150"
1/1/2007,WA,WA-507,Yakima City & County CoC,Sheltered Homeless,541
1/1/2007,WA,WA-508,Vancouver/Clark County CoC,Sheltered Homeless,"1,164"
1/1/2007,WI,WI-500,Wisconsin Balance of State CoC,Sheltered Homeless,"2,817"
1/1/2007,WI,WI-501,Milwaukee City & County CoC,Sheltered Homeless,"1,295"
1/1/2007,WI,WI-502,Racine City & County CoC,Sheltered Homeless,250
1/1/2007,WI,WI-503,Madison/Dane County CoC,Sheltered Homeless,723
1/1/2007,WV,WV-500,Wheeling/Weirton Area CoC,Sheltered Homeless,96
1/1/2007,WV,WV-501,"Huntington/Cabell, Wayne Counties CoC",Sheltered Homeless,273
1/1/2007,WV,WV-503,"Charleston/Kanawha, Putnam, Boone, Clay Counties CoC",Sheltered Homeless,263
1/1/2007,WV,WV-508,West Virginia Balance of State CoC,Sheltered Homeless,"1,515"
1/1/2007,WY,WY-500,Wyoming Statewide CoC,Sheltered Homeless,397
1/1/2008,AK,AK-500,Anchorage CoC,Sheltered Homeless,921
1/1/2008,AK,AK-501,Alaska Balance of State CoC,Sheltered Homeless,531
1/1/2008,AL,AL-500,"Birmingham/Jefferson, St. Clair, Shelby Counties CoC",Sheltered Homeless,"1,240"
1/1/2008,AL,AL-501,Mobile City & County/Baldwin County CoC,Sheltered Homeless,341
1/1/2008,AL,AL-502,Florence/Northwest Alabama CoC,Sheltered Homeless,178
1/1/2008,AL,AL-503,Huntsville/North Alabama CoC,Sheltered Homeless,637
1/1/2008,AL,AL-504,Montgomery City & County CoC,Sheltered Homeless,327
1/1/2008,AL,AL-505,Gadsden/Northeast Alabama CoC,Sheltered Homeless,262
1/1/2008,AL,AL-506,Tuscaloosa City & County CoC,Sheltered Homeless,192
1/1/2008,AL,AL-507,Alabama Balance of State CoC,Sheltered Homeless,666
1/1/2008,AR,AR-500,Little Rock/Central Arkansas CoC,Sheltered Homeless,"1,176"
1/1/2008,AR,AR-501,Fayetteville/Northwest Arkansas CoC,Sheltered Homeless,273
1/1/2008,AR,AR-502,Conway/Arkansas River Valley,Sheltered Homeless,59
1/1/2008,AR,AR-504,Delta Hills CoC,Sheltered Homeless,374
1/1/2008,AR,AR-505,Southeast Arkansas,Sheltered Homeless,120
1/1/2008,AR,AR-506,"Johnson, Pope, Yell Counties",Sheltered Homeless,18
1/1/2008,AZ,AZ-500,Arizona Balance of State CoC,Sheltered Homeless,956
1/1/2008,AZ,AZ-501,Tucson/Pima County CoC,Sheltered Homeless,"1,251"
1/1/2008,AZ,AZ-502,Phoenix/Mesa/Maricopa County Regional CoC,Sheltered Homeless,"4,763"
1/1/2008,CA,CA-500,San Jose/Santa Clara City & County CoC,Sheltered Homeless,"2,101"
1/1/2008,CA,CA-501,San Francisco CoC,Sheltered Homeless,"2,400"
1/1/2008,CA,CA-502,Oakland/Alameda County CoC,Sheltered Homeless,"2,342"
1/1/2008,CA,CA-503,Sacramento City & County CoC,Sheltered Homeless,"1,349"
1/1/2008,CA,CA-504,Santa Rosa/Petaluma/Sonoma County CoC,Sheltered Homeless,782
1/1/2008,CA,CA-505,Richmond/Contra Costa County CoC,Sheltered Homeless,903
1/1/2008,CA,CA-506,"Salinas/Monterey, San Benito Counties CoC",Sheltered Homeless,509
1/1/2008,CA,CA-507,Marin County CoC,Sheltered Homeless,602
1/1/2008,CA,CA-508,Watsonville/Santa Cruz City & County CoC,Sheltered Homeless,486
1/1/2008,CA,CA-509,Mendocino County CoC,Sheltered Homeless,285
1/1/2008,CA,CA-510,Turlock/Modesto/Stanislaus County CoC,Sheltered Homeless,634
1/1/2008,CA,CA-511,Stockton/San Joaquin County CoC,Sheltered Homeless,"2,051"
1/1/2008,CA,CA-512,Daly/San Mateo County CoC,Sheltered Homeless,704
1/1/2008,CA,CA-513,"Visalia, Kings, Tulare Counties CoC",Sheltered Homeless,189
1/1/2008,CA,CA-514,Fresno/Madera County CoC,Sheltered Homeless,"1,951"
1/1/2008,CA,CA-515,"Roseville/Rocklin/Placer, Nevada Counties CoC",Sheltered Homeless,450
1/1/2008,CA,CA-516,"Redding/Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Sheltered Homeless,201
1/1/2008,CA,CA-517,Napa City & County CoC,Sheltered Homeless,219
1/1/2008,CA,CA-518,Vallejo/Solano County CoC,Sheltered Homeless,457
1/1/2008,CA,CA-519,Chico/Paradise/Butte County CoC,Sheltered Homeless,322
1/1/2008,CA,CA-520,Merced City & County CoC,Sheltered Homeless,135
1/1/2008,CA,CA-521,Davis/Woodland/Yolo County CoC,Sheltered Homeless,228
1/1/2008,CA,CA-522,Humboldt County CoC,Sheltered Homeless,322
1/1/2008,CA,CA-523,"Colusa, Glenn, Trinity Counties CoC",Sheltered Homeless,0
1/1/2008,CA,CA-524,Yuba City & County/Sutter County CoC,Sheltered Homeless,483
1/1/2008,CA,CA-525,El Dorado County CoC,Sheltered Homeless,75
1/1/2008,CA,CA-526,"Amador, Calaveras, Tuolumne and Mariposa Counties CoC",Sheltered Homeless,79
1/1/2008,CA,CA-600,Los Angeles City & County CoC,Sheltered Homeless,"11,442"
1/1/2008,CA,CA-601,San Diego City and County CoC,Sheltered Homeless,"4,417"
1/1/2008,CA,CA-602,Santa Ana/Anaheim/Orange County CoC,Sheltered Homeless,"2,578"
1/1/2008,CA,CA-603,Santa Maria/Santa Barbara County CoC,Sheltered Homeless,"1,480"
1/1/2008,CA,CA-604,Bakersfield/Kern County CoC,Sheltered Homeless,905
1/1/2008,CA,CA-606,Long Beach CoC,Sheltered Homeless,"1,679"
1/1/2008,CA,CA-607,Pasadena CoC,Sheltered Homeless,434
1/1/2008,CA,CA-608,Riverside City & County CoC,Sheltered Homeless,"1,330"
1/1/2008,CA,CA-609,San Bernardino City & County CoC,Sheltered Homeless,"1,220"
1/1/2008,CA,CA-611,Oxnard/San Buenaventura/Ventura County CoC,Sheltered Homeless,551
1/1/2008,CA,CA-612,Glendale CoC,Sheltered Homeless,233
1/1/2008,CA,CA-613,Imperial County CoC,Sheltered Homeless,156
1/1/2008,CA,CA-614,San Luis Obispo County CoC,Sheltered Homeless,281
1/1/2008,CO,CO-500,Colorado Balance of State CoC,Sheltered Homeless,"1,233"
1/1/2008,CO,CO-503,Metropolitan Denver Homeless Initiative,Sheltered Homeless,"4,951"
1/1/2008,CO,CO-504,Colorado Springs/El Paso County CoC,Sheltered Homeless,693
1/1/2008,CT,CT-503,Bridgeport/Norwalk /Stamford/Fairfield County CoC,Sheltered Homeless,749
1/1/2008,CT,CT-505,Connecticut Balance of State CoC,Sheltered Homeless,"3,271"
1/1/2008,DC,DC-500,District of Columbia CoC,Sheltered Homeless,"5,666"
1/1/2008,DE,DE-500,Delaware Statewide CoC,Sheltered Homeless,862
1/1/2008,FL,FL-500,"Sarasota/Bradenton/Manatee, Sarasota Counties CoC",Sheltered Homeless,530
1/1/2008,FL,FL-501,Tampa/Hillsborough County CoC,Sheltered Homeless,"1,050"
1/1/2008,FL,FL-502,St. Petersburg/Clearwater/Largo/Pinellas County CoC,Sheltered Homeless,"1,305"
1/1/2008,FL,FL-503,Lakeland/Winter Haven/Polk County CoC,Sheltered Homeless,708
1/1/2008,FL,FL-504,"Daytona Beach/Daytona/Volusia, Flagler Counties CoC",Sheltered Homeless,576
1/1/2008,FL,FL-505,"Fort Walton Beach/Okaloosa, Walton Counties CoC",Sheltered Homeless,330
1/1/2008,FL,FL-506,Tallahassee/Leon County CoC,Sheltered Homeless,495
1/1/2008,FL,FL-507,"Orlando/Orange, Osceola, Seminole Counties CoC",Sheltered Homeless,"2,366"
1/1/2008,FL,FL-508,"Gainesville/Alachua, Putnam Counties CoC",Sheltered Homeless,279
1/1/2008,FL,FL-509,"Fort Pierce/St. Lucie, Indian River, Martin Counties CoC",Sheltered Homeless,298
1/1/2008,FL,FL-510,"Jacksonville-Duval, Clay Counties CoC",Sheltered Homeless,"1,492"
1/1/2008,FL,FL-511,Pensacola/Escambia/Santa Rosa County CoC,Sheltered Homeless,375
1/1/2008,FL,FL-512,Saint Johns County CoC,Sheltered Homeless,106
1/1/2008,FL,FL-513,Palm Bay/Melbourne/Brevard County CoC,Sheltered Homeless,502
1/1/2008,FL,FL-514,Ocala/Marion County CoC,Sheltered Homeless,312
1/1/2008,FL,FL-515,"Panama City/Bay, Jackson Counties CoC",Sheltered Homeless,211
1/1/2008,FL,FL-517,"Hendry, Hardee, Highlands Counties CoC",Sheltered Homeless,101
1/1/2008,FL,FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",Sheltered Homeless,92
1/1/2008,FL,FL-519,Pasco County CoC,Sheltered Homeless,"1,500"
1/1/2008,FL,FL-520,"Citrus, Hernando, Lake, Sumter Counties CoC",Sheltered Homeless,216
1/1/2008,FL,FL-600,Miami/Dade County CoC,Sheltered Homeless,"3,227"
1/1/2008,FL,FL-601,Ft Lauderdale/Broward County CoC,Sheltered Homeless,"2,453"
1/1/2008,FL,FL-602,Punta Gorda/Charlotte County CoC,Sheltered Homeless,450
1/1/2008,FL,FL-603,Ft Myers/Cape Coral/Lee County CoC,Sheltered Homeless,386
1/1/2008,FL,FL-604,Monroe County CoC,Sheltered Homeless,477
1/1/2008,FL,FL-605,West Palm Beach/Palm Beach County CoC,Sheltered Homeless,727
1/1/2008,FL,FL-606,Naples/Collier County CoC,Sheltered Homeless,160
1/1/2008,GA,GA-500,Atlanta Continuum of Care,Sheltered Homeless,"4,725"
1/1/2008,GA,GA-501,Georgia Balance of State CoC,Sheltered Homeless,"2,267"
1/1/2008,GA,GA-503,Athens/Clarke County CoC,Sheltered Homeless,303
1/1/2008,GA,GA-504,Augusta CoC,Sheltered Homeless,496
1/1/2008,GA,GA-505,Columbus-Muscogee/Russell County CoC,Sheltered Homeless,244
1/1/2008,GA,GA-506,Marietta/Cobb County CoC,Sheltered Homeless,329
1/1/2008,GA,GA-507,Savannah/Chatham County CoC,Sheltered Homeless,501
1/1/2008,GU,GU-500,Guam CoC,Sheltered Homeless,103
1/1/2008,HI,HI-500,Hawaii Balance of State CoC,Sheltered Homeless,746
1/1/2008,HI,HI-501,Honolulu CoC,Sheltered Homeless,"1,957"
1/1/2008,IA,IA-500,"Sioux City/Dakota, Woodbury Counties CoC",Sheltered Homeless,260
1/1/2008,IA,IA-501,Iowa Balance of State CoC,Sheltered Homeless,"1,824"
1/1/2008,IA,IA-502,Des Moines/Polk County CoC,Sheltered Homeless,"1,003"
1/1/2008,ID,ID-500,Boise/Ada County CoC,Sheltered Homeless,553
1/1/2008,ID,ID-501,Idaho Balance of State,Sheltered Homeless,697
1/1/2008,IL,IL-500,McHenry County CoC,Sheltered Homeless,195
1/1/2008,IL,IL-501,"Rockford/Winnebago, Boone Counties CoC",Sheltered Homeless,525
1/1/2008,IL,IL-502,Waukegan/North Chicago/Lake County CoC,Sheltered Homeless,430
1/1/2008,IL,IL-503,Champaign/Urbana/Rantoul/Champaign County CoC,Sheltered Homeless,416
1/1/2008,IL,IL-504,Madison County CoC,Sheltered Homeless,189
1/1/2008,IL,IL-506,Joliet/Bolingbrook/Will County CoC,Sheltered Homeless,299
1/1/2008,IL,IL-507,"Peoria/Perkin/Fulton, Peoria, Tazewell, Woodford CoC",Sheltered Homeless,342
1/1/2008,IL,IL-508,East Saint Louis/Belleville/Saint Clair County CoC,Sheltered Homeless,218
1/1/2008,IL,IL-509,Dekalb City & County CoC,Sheltered Homeless,106
1/1/2008,IL,IL-510,Chicago CoC,Sheltered Homeless,"4,346"
1/1/2008,IL,IL-511,Cook County CoC,Sheltered Homeless,"1,162"
1/1/2008,IL,IL-512,Bloomington/Central Illinois CoC,Sheltered Homeless,399
1/1/2008,IL,IL-513,Springfield/Sangamon County CoC,Sheltered Homeless,228
1/1/2008,IL,IL-514,DuPage County CoC,Sheltered Homeless,642
1/1/2008,IL,IL-515,South Central Illinois CoC,Sheltered Homeless,235
1/1/2008,IL,IL-516,Decatur/Macon County CoC,Sheltered Homeless,167
1/1/2008,IL,IL-517,Aurora/Elgin/Kane County CoC,Sheltered Homeless,418
1/1/2008,IL,IL-518,Rock Island/Moline/Northwestern Illinois CoC,Sheltered Homeless,268
1/1/2008,IL,IL-519,West Central Illinois CoC,Sheltered Homeless,99
1/1/2008,IL,IL-520,Southern Illinois CoC,Sheltered Homeless,796
1/1/2008,IN,IN-500,South Bend/Mishawaka/St. Joseph County CoC,Sheltered Homeless,681
1/1/2008,IN,IN-502,Indiana Balance of State CoC,Sheltered Homeless,"3,878"
1/1/2008,IN,IN-503,Indianapolis CoC,Sheltered Homeless,"1,364"
1/1/2008,KS,KS-502,Wichita/Sedgwick County CoC,Sheltered Homeless,445
1/1/2008,KS,KS-503,Topeka/Shawnee County CoC,Sheltered Homeless,316
1/1/2008,KS,KS-505,Overland Park/Shawnee/Johnson County CoC,Sheltered Homeless,147
1/1/2008,KS,KS-507,Kansas Balance of State CoC,Sheltered Homeless,483
1/1/2008,KY,KY-500,Kentucky Balance of State CoC,Sheltered Homeless,"2,416"
1/1/2008,KY,KY-501,Louisville/Jefferson County CoC,Sheltered Homeless,"2,537"
1/1/2008,KY,KY-502,Lexington/Fayette County CoC,Sheltered Homeless,"1,242"
1/1/2008,LA,LA-500,Lafayette/Acadiana CoC,Sheltered Homeless,457
1/1/2008,LA,LA-502,Shreveport/Bossier/Northwest CoC,Sheltered Homeless,898
1/1/2008,LA,LA-503,New Orleans/Jefferson Parish CoC,Sheltered Homeless,990
1/1/2008,LA,LA-504,Baton Rouge CoC,Sheltered Homeless,675
1/1/2008,LA,LA-505,Monroe/Northeast Louisiana CoC,Sheltered Homeless,201
1/1/2008,LA,LA-506,Slidell/Southeast Louisiana CoC,Sheltered Homeless,210
1/1/2008,LA,LA-507,Alexandria/Central Louisiana CoC,Sheltered Homeless,93
1/1/2008,LA,LA-508,Houma-Terrebonne/Thibodaux CoC,Sheltered Homeless,122
1/1/2008,LA,LA-509,Louisiana Balance of State,Sheltered Homeless,54
1/1/2008,MA,MA-500,Boston CoC,Sheltered Homeless,"5,014"
1/1/2008,MA,MA-501,"Holyoke/Franklin, Hampden, Hampshire Counties CoC",Sheltered Homeless,"1,013"
1/1/2008,MA,MA-502,Lynn CoC,Sheltered Homeless,350
1/1/2008,MA,MA-503,Cape Cod/Islands CoC,Sheltered Homeless,424
1/1/2008,MA,MA-504,Springfield CoC,Sheltered Homeless,676
1/1/2008,MA,MA-505,New Bedford CoC,Sheltered Homeless,299
1/1/2008,MA,MA-506,Worcester City & County CoC,Sheltered Homeless,"1,257"
1/1/2008,MA,MA-507,Pittsfield/Berkshire County CoC,Sheltered Homeless,210
1/1/2008,MA,MA-508,Lowell CoC,Sheltered Homeless,390
1/1/2008,MA,MA-509,Cambridge CoC,Sheltered Homeless,424
1/1/2008,MA,MA-510,Gloucester/Haverhill/Salem/Essex County CoC,Sheltered Homeless,625
1/1/2008,MA,MA-511,Quincy/Brockton/Weymouth/Plymouth City and County CoC,Sheltered Homeless,824
1/1/2008,MA,MA-514,Framingham/Waltham CoC,Sheltered Homeless,629
1/1/2008,MA,MA-515,Fall River CoC,Sheltered Homeless,138
1/1/2008,MA,MA-516,Massachusetts Balance of State,Sheltered Homeless,766
1/1/2008,MA,MA-517,Somerville CoC,Sheltered Homeless,177
1/1/2008,MA,MA-518,Brookline/Newton CoC,Sheltered Homeless,118
1/1/2008,MA,MA-519,Attleboro/Taunton/Bristol County CoC,Sheltered Homeless,103
1/1/2008,MD,MD-500,Cumberland/Allegany County CoC,Sheltered Homeless,83
1/1/2008,MD,MD-501,Baltimore City CoC,Sheltered Homeless,"1,978"
1/1/2008,MD,MD-502,Harford County CoC,Sheltered Homeless,132
1/1/2008,MD,MD-503,Annapolis/Anne Arundel County CoC,Sheltered Homeless,240
1/1/2008,MD,MD-504,Howard County CoC,Sheltered Homeless,135
1/1/2008,MD,MD-505,Baltimore County CoC,Sheltered Homeless,393
1/1/2008,MD,MD-506,Carroll County CoC,Sheltered Homeless,161
1/1/2008,MD,MD-507,Cecil County CoC,Sheltered Homeless,139
1/1/2008,MD,MD-508,"Charles, Calvert, St.Mary's Counties CoC",Sheltered Homeless,253
1/1/2008,MD,MD-509,Frederick City & County CoC,Sheltered Homeless,224
1/1/2008,MD,MD-510,Garrett County CoC,Sheltered Homeless,63
1/1/2008,MD,MD-511,Mid-Shore Regional CoC,Sheltered Homeless,139
1/1/2008,MD,MD-512,Hagerstown/Washington County CoC,Sheltered Homeless,192
1/1/2008,MD,MD-513,Wicomico/Somerset/Worcester County CoC,Sheltered Homeless,214
1/1/2008,MD,MD-600,Prince George`s County/Maryland CoC,Sheltered Homeless,798
1/1/2008,MD,MD-601,Montgomery County CoC,Sheltered Homeless,910
1/1/2008,ME,ME-500,Maine Balance of State CoC,Sheltered Homeless,"1,864"
1/1/2008,ME,ME-502,Portland CoC,Sheltered Homeless,724
1/1/2008,MI,MI-500,Michigan Balance of State CoC,Sheltered Homeless,"1,386"
1/1/2008,MI,MI-501,Detroit CoC,Sheltered Homeless,"4,738"
1/1/2008,MI,MI-502,Dearborn/Dearborn Heights/Westland/Wayne County CoC,Sheltered Homeless,618
1/1/2008,MI,MI-503,St. Clair Shores/Warren/Macomb County CoC,Sheltered Homeless,251
1/1/2008,MI,MI-504,Pontiac/Royal Oak/Oakland County CoC,Sheltered Homeless,402
1/1/2008,MI,MI-505,Flint/Genesee County CoC,Sheltered Homeless,227
1/1/2008,MI,MI-506,Grand Rapids/Wyoming/Kent County CoC,Sheltered Homeless,752
1/1/2008,MI,MI-507,Portage/Kalamazoo City & County CoC,Sheltered Homeless,783
1/1/2008,MI,MI-508,Lansing/East Lansing/Ingham County CoC,Sheltered Homeless,391
1/1/2008,MI,MI-509,Ann Arbor/Washtenaw County CoC,Sheltered Homeless,357
1/1/2008,MI,MI-510,Saginaw City & County CoC,Sheltered Homeless,274
1/1/2008,MI,MI-511,Lenawee County CoC,Sheltered Homeless,85
1/1/2008,MI,MI-512,"Grand Traverse, Antrim, Leelanau Counties CoC",Sheltered Homeless,216
1/1/2008,MI,MI-513,"Marquette, Alger Counties CoC",Sheltered Homeless,37
1/1/2008,MI,MI-514,Battle Creek/Calhoun County CoC,Sheltered Homeless,164
1/1/2008,MI,MI-515,Monroe City & County CoC,Sheltered Homeless,131
1/1/2008,MI,MI-516,Norton Shores/Muskegon City & County CoC,Sheltered Homeless,171
1/1/2008,MI,MI-517,Jackson City & County CoC,Sheltered Homeless,344
1/1/2008,MI,MI-518,Livingston County CoC,Sheltered Homeless,58
1/1/2008,MI,MI-519,Holland/Ottawa County CoC,Sheltered Homeless,291
1/1/2008,MI,MI-523,Eaton County CoC,Sheltered Homeless,105
1/1/2008,MN,MN-500,Minneapolis/Hennepin County CoC,Sheltered Homeless,"2,813"
1/1/2008,MN,MN-501,Saint Paul/Ramsey County CoC,Sheltered Homeless,"1,170"
